,股票日期,更新時間點,股票類別,股票名稱,股票代號,開盤價,漲停價,跌停價,當日最高,當日最低,成交價,成交量
707,20210531,13:30:00,光電業,全台,3038,21.5000,23.6500,19.3500,22.0000,20.8000,21.0500,3038
708,20210531,13:30:00,光電業,和鑫,3049,12.6000,13.6500,11.2500,13.0000,12.5000,12.6500,3049
709,20210531,13:30:00,光電業,鈺德,3050,15.7000,17.1500,14.0500,15.8000,15.1000,15.4000,3050
710,20210531,13:30:00,光電業,力特,3051,7.9000,8.7000,7.1200,8.1700,7.9000,8.0000,3051
711,20210531,13:30:00,光電業,華晶科,3059,36.0000,39.7500,32.5500,36.5000,35.3500,35.6000,3059
712,20210531,13:30:00,光電業,正達,3149,34.5500,37.2500,30.5500,35.9500,33.9000,34.9000,3149
713,20210531,13:30:00,光電業,奇偶,3356,28.5000,31.0000,25.4000,28.7500,28.2500,28.5000,3356
714,20210531,13:30:00,光電業,新世紀,3383,4.3700,4.9500,4.0500,4.4600,4.3700,4.4600,3383
715,20210531,13:30:00,光電業,玉晶光,3406,461.5000,503.0000,412.5000,467.0000,449.0000,467.0000,3406
716,20210531,13:30:00,光電業,榮創,3437,30.4000,33.0000,27.0000,31.0500,29.5500,29.8000,3437
717,20210531,13:30:00,光電業,晶睿,3454,78.0000,85.6000,70.2000,78.2000,77.8000,77.8000,3454
718,20210531,13:30:00,光電業,群創,3481,22.6000,24.5000,20.1000,24.4500,22.4000,24.3500,3481
719,20210531,13:30:00,光電業,揚明光,3504,75.2000,82.0000,67.2000,76.0000,74.1000,74.8000,3504
720,20210531,13:30:00,光電業,晶彩科,3535,16.9500,18.5000,15.2000,17.9500,16.9500,17.6000,3535
721,20210531,13:30:00,光電業,州巧,3543,28.3000,30.8000,25.2000,28.4000,27.8500,27.9000,3543
722,20210531,13:30:00,光電業,牧德,3563,236.5000,258.5000,211.5000,243.0000,236.5000,240.5000,3563
723,20210531,13:30:00,光電業,聯合再生,3576,13.6000,14.9500,12.2500,13.7500,13.3500,13.4000,3576
724,20210531,13:30:00,光電業,艾笛森,3591,19.8000,21.5000,17.6000,20.3500,19.8000,20.2500,3591
725,20210531,13:30:00,光電業,洋華,3622,33.3500,36.4000,29.8000,34.2000,33.1000,33.1500,3622
726,20210531,13:30:00,光電業,圓展,3669,83.9000,91.7000,75.1000,84.7000,82.9000,84.3000,3669
727,20210531,13:30:00,光電業,TPK-KY,3673,46.5500,50.8000,41.6000,47.2000,46.1000,46.1000,3673
728,20210531,13:30:00,光電業,富采,3714,77.4000,83.6000,68.4000,77.4000,74.7000,75.5000,3714
729,20210531,13:30:00,光電業,太極,4934,23.9000,26.1500,21.4500,24.3000,23.7000,23.8000,4934
730,20210531,13:30:00,光電業,茂林-KY,4935,94.1000,100.5000,82.6000,99.5000,94.1000,96.5000,4935
731,20210531,13:30:00,光電業,嘉彰,4942,42.4500,46.5500,38.1500,43.3500,42.4500,43.0000,4942
732,20210531,13:30:00,光電業,光鋐,4956,24.0000,26.2000,21.5000,24.1000,23.2000,23.5000,4956
733,20210531,13:30:00,光電業,誠美材,4960,12.4500,13.5500,11.1500,12.8500,12.3500,12.5000,4960
734,20210531,13:30:00,光電業,佳凌,4976,85.9000,94.4000,77.4000,88.0000,83.1000,83.8000,4976
735,20210531,13:30:00,光電業,達興材料,5234,88.9000,97.7000,80.1000,89.9000,88.6000,-,5234
736,20210531,13:30:00,光電業,乙盛-KY,5243,61.8000,66.4000,54.4000,62.3000,60.7000,61.2000,5243
737,20210531,13:30:00,光電業,慧友,5484,14.2500,15.6500,12.8500,14.5000,14.0000,-,5484
738,20210531,13:30:00,光電業,彩晶,6116,21.8000,23.4000,19.2000,23.4000,21.6500,23.4000,6116
739,20210531,13:30:00,光電業,達運,6120,13.8000,15.0000,12.3000,14.3500,13.6000,13.8000,6120
740,20210531,13:30:00,光電業,華興,6164,10.2000,11.1000,9.0900,10.2000,9.9200,10.0500,6164
741,20210531,13:30:00,光電業,宏齊,6168,20.9000,22.7000,18.6000,21.1000,20.6500,20.7500,6168
742,20210531,13:30:00,光電業,瑞儀,6176,119.0000,129.5000,106.5000,119.0000,117.0000,118.0000,6176
743,20210531,13:30:00,光電業,今國光,6209,34.1000,36.9000,30.2000,34.1000,33.1000,33.6000,6209
744,20210531,13:30:00,光電業,天瀚,6225,3.7900,4.1500,3.4100,3.7900,3.7900,-,6225
745,20210531,13:30:00,光電業,光鼎,6226,9.4200,10.2000,8.3700,9.4200,9.1000,9.2000,6226
746,20210531,13:30:00,光電業,台表科,6278,119.0000,129.0000,106.0000,120.0000,117.5000,119.0000,6278
747,20210531,13:30:00,光電業,華上,6289,3.0000,3.3200,2.7200,3.1000,2.9300,2.9300,6289
748,20210531,13:30:00,光電業,悅城,6405,27.8500,30.4000,24.9000,28.6000,27.8500,28.2000,6405
749,20210531,13:30:00,光電業,光麗-KY,6431,31.2000,34.3000,28.1000,31.2000,30.6000,-,6431
750,20210531,13:30:00,光電業,元晶,6443,33.1000,36.3000,29.7000,33.8000,32.7000,32.8500,6443
751,20210531,13:30:00,光電業,GIS-KY,6456,99.4000,107.0000,87.8000,101.0000,98.3000,98.4000,6456
752,20210531,13:30:00,光電業,安集,6477,45.0500,49.5000,40.5000,46.6000,44.6000,45.7000,6477
753,20210531,13:30:00,光電業,中揚光,6668,67.3000,73.0000,59.8000,67.3000,64.6000,64.8000,6668
754,20210531,13:30:00,光電業,惠特,6706,163.0000,178.0000,146.0000,166.0000,160.0000,163.0000,6706
755,20210531,13:30:00,光電業,錸寶,8104,50.2000,54.7000,44.8500,50.4000,49.6500,49.8500,8104
756,20210531,13:30:00,光電業,凌巨,8105,14.0500,15.2500,12.5500,14.8000,14.0500,14.2500,8105
757,20210531,13:30:00,光電業,明基材,8215,26.4500,28.8500,23.6500,27.2000,25.9000,26.6000,8215
758,20210531,13:30:00,通信網路業,台揚,2314,35.8000,38.9000,31.9000,36.2000,34.9500,35.0000,2314
759,20210531,13:30:00,通信網路業,東訊,2321,7.1000,7.8700,6.4500,7.2000,7.1000,7.1800,2321
760,20210531,13:30:00,通信網路業,友訊,2332,19.4500,21.2500,17.4500,20.2500,19.4500,20.0500,2332
761,20210531,13:30:00,通信網路業,智邦,2345,294.5000,322.0000,264.0000,307.5000,294.0000,307.5000,2345
762,20210531,13:30:00,通信網路業,中華電,2412,113.5000,124.0000,102.0000,114.0000,113.0000,113.5000,2412
763,20210531,13:30:00,通信網路業,仲琦,2419,20.9500,22.9500,18.8500,21.2000,20.9500,21.0500,2419
764,20210531,13:30:00,通信網路業,美律,2439,107.5000,117.5000,96.3000,108.0000,106.0000,107.5000,2439
765,20210531,13:30:00,通信網路業,兆勁,2444,12.1500,13.3500,10.9500,12.7000,12.1500,12.6000,2444
766,20210531,13:30:00,通信網路業,神腦,2450,32.0000,35.4500,29.0500,32.5500,32.0000,32.4500,2450
767,20210531,13:30:00,通信網路業,全新,2455,113.5000,123.0000,101.0000,115.0000,110.5000,113.5000,2455
768,20210531,13:30:00,通信網路業,兆赫,2485,19.1500,20.9000,17.1000,19.8000,19.1500,19.4500,2485
769,20210531,13:30:00,通信網路業,宏達電,2498,36.5500,40.0000,32.8000,37.3000,36.2500,37.0500,2498
770,20210531,13:30:00,通信網路業,星通,3025,26.1500,28.5000,23.4000,26.3500,25.9500,26.0000,3025
771,20210531,13:30:00,通信網路業,盛達,3027,23.3000,25.6000,21.0000,23.8000,23.2000,23.4500,3027
772,20210531,13:30:00,通信網路業,台灣大,3045,100.0000,109.5000,89.8000,100.5000,99.4000,100.5000,3045
773,20210531,13:30:00,通信網路業,訊舟,3047,11.3500,12.3000,10.1000,11.4000,11.1500,11.2500,3047
774,20210531,13:30:00,通信網路業,建漢,3062,17.5000,19.0000,15.6000,17.8000,17.4000,17.6000,3062
775,20210531,13:30:00,通信網路業,耀登,3138,200.0000,218.5000,179.5000,203.0000,186.0000,190.0000,3138
776,20210531,13:30:00,通信網路業,閎暉,3311,34.3000,37.4000,30.6000,35.1500,34.3000,34.5000,3311
777,20210531,13:30:00,通信網路業,明泰,3380,28.0000,30.5500,25.0500,28.3000,27.7000,27.8500,3380
778,20210531,13:30:00,通信網路業,譁裕,3419,19.3000,21.1500,17.3500,19.6500,19.1000,19.4500,3419
779,20210531,13:30:00,通信網路業,智易,3596,95.2000,104.0000,85.4000,97.4000,93.7000,96.9000,3596
780,20210531,13:30:00,通信網路業,亞太電,3682,8.8300,9.6500,7.9100,8.8500,8.7100,8.7100,3682
781,20210531,13:30:00,通信網路業,海華,3694,23.1500,25.4000,20.8000,23.3500,22.8500,23.3000,3694
782,20210531,13:30:00,通信網路業,合勤控,3704,31.0000,33.6000,27.5000,31.3000,30.5500,31.1500,3704
783,20210531,13:30:00,通信網路業,遠傳,4904,64.6000,70.9000,58.1000,64.6000,64.0000,64.4000,4904
784,20210531,13:30:00,通信網路業,正文,4906,30.1000,32.7500,26.8500,30.1500,29.8000,30.0500,4906
785,20210531,13:30:00,通信網路業,眾達-KY,4977,95.3000,104.5000,85.8000,98.3000,95.3000,97.5000,4977
786,20210531,13:30:00,通信網路業,中磊,5388,66.3000,72.6000,59.4000,66.6000,65.8000,66.5000,5388
787,20210531,13:30:00,通信網路業,富爾特,6136,17.4000,19.1000,15.7000,17.4500,17.3500,17.4000,6136
788,20210531,13:30:00,通信網路業,友勁,6142,12.1000,13.2500,10.8500,12.4000,12.1000,12.2500,6142
789,20210531,13:30:00,通信網路業,百一,6152,10.6000,11.5500,9.4500,10.7000,10.3000,10.5000,6152
790,20210531,13:30:00,通信網路業,居易,6216,25.1000,27.6000,22.6000,25.2000,25.1000,25.1000,6216
791,20210531,13:30:00,通信網路業,啟碁,6285,66.5000,72.8000,59.6000,66.6000,66.0000,66.2000,6285
792,20210531,13:30:00,通信網路業,瑞祺電通,6416,120.0000,130.0000,107.0000,120.5000,116.0000,117.5000,6416
793,20210531,13:30:00,通信網路業,統新,6426,83.0000,91.1000,74.7000,83.0000,81.5000,82.0000,6426
794,20210531,13:30:00,通信網路業,光聖,6442,32.7500,35.9500,29.4500,32.7500,32.7500,32.7500,6442
795,20210531,13:30:00,通信網路業,鋐寶科技,6674,29.5000,31.9000,26.1000,29.5000,28.9000,-,6674
796,20210531,13:30:00,通信網路業,台通,8011,18.3000,18.7500,15.3500,18.7500,18.0500,18.7500,8011
797,20210531,13:30:00,通信網路業,華冠,8101,2.8000,3.0800,2.5200,2.8000,2.7000,2.8000,8101
798,20210531,13:33:00,電子零組件業,首利,1471,10.0000,11.0000,9.0000,10.2000,9.9700,10.1500,1471
799,20210531,13:30:00,電子零組件業,信錦,1582,84.0000,91.9000,75.3000,84.0000,83.5000,83.9000,1582
800,20210531,13:30:00,電子零組件業,川湖,2059,376.5000,414.0000,339.0000,383.5000,376.5000,383.5000,2059
801,20210531,13:30:00,電子零組件業,台達電,2308,294.0000,320.5000,262.5000,296.5000,289.0000,296.0000,2308
802,20210531,13:30:00,電子零組件業,華通,2313,38.2500,42.1000,34.5000,38.4500,37.8500,38.4000,2313
803,20210531,13:30:00,電子零組件業,楠梓電,2316,29.0000,31.7000,26.0000,29.2000,28.8000,29.0000,2316
804,20210531,13:30:00,電子零組件業,國巨,2327,501.0000,539.0000,441.0000,511.0000,498.5000,505.0000,2327
805,20210531,13:30:00,電子零組件業,廣宇,2328,40.4000,43.0500,35.2500,40.7500,39.5000,39.5500,2328
806,20210531,13:30:00,電子零組件業,敬鵬,2355,29.8000,31.9500,26.1500,29.8000,28.8500,28.9000,2355
807,20210531,13:30:00,電子零組件業,燿華,2367,20.7000,22.6500,18.5500,21.1000,20.7000,20.9500,2367
808,20210531,13:30:00,電子零組件業,金像電,2368,54.6000,58.4000,47.8000,55.9000,53.3000,55.2000,2368
809,20210531,13:30:00,電子零組件業,凱美,2375,107.0000,114.5000,94.1000,108.0000,104.0000,104.5000,2375
810,20210531,13:30:00,電子零組件業,台光電,2383,160.0000,174.0000,143.0000,164.0000,159.5000,164.0000,2383
811,20210531,13:30:00,電子零組件業,群光,2385,78.0000,85.1000,69.7000,78.2000,77.4000,77.8000,2385
812,20210531,13:30:00,電子零組件業,正崴,2392,39.6500,43.9000,36.0000,40.4000,39.6500,40.2000,2392
813,20210531,13:30:00,電子零組件業,毅嘉,2402,17.5000,18.9000,15.5000,17.5000,17.3000,17.3500,2402
814,20210531,13:30:00,電子零組件業,環科,2413,22.8500,25.1000,20.6000,23.9500,22.8500,23.3000,2413
815,20210531,13:30:00,電子零組件業,錩新,2415,38.0000,41.2500,33.7500,39.5500,37.6000,38.9500,2415
816,20210531,13:30:00,電子零組件業,新巨,2420,37.0000,40.5500,33.2500,37.1000,36.9000,36.9500,2420
817,20210531,13:30:00,電子零組件業,建準,2421,43.5000,47.6500,39.0500,43.8000,43.2500,43.4500,2421
818,20210531,13:30:00,電子零組件業,興勤,2428,160.5000,176.0000,144.0000,164.0000,159.0000,163.5000,2428
819,20210531,13:30:00,電子零組件業,銘旺科,2429,15.9500,17.5000,14.4000,15.9500,15.7000,-,2429
820,20210531,13:30:00,電子零組件業,聯昌,2431,15.0000,16.3500,13.4500,15.4000,14.6000,14.8000,2431
821,20210531,13:30:00,電子零組件業,太空梭,2440,19.6000,21.3500,17.5500,21.0500,19.2000,19.4000,2440
822,20210531,13:30:00,電子零組件業,奇力新,2456,100.0000,108.5000,89.1000,101.0000,99.0000,99.6000,2456
823,20210531,13:30:00,電子零組件業,飛宏,2457,34.9000,37.1500,30.4500,37.1500,34.7500,36.4000,2457
824,20210531,13:30:00,電子零組件業,建通,2460,35.1000,38.0500,31.1500,36.2000,34.6000,35.0000,2460
825,20210531,13:30:00,電子零組件業,良得電,2462,33.9000,36.8500,30.1500,33.9000,33.4500,33.7000,2462
826,20210531,13:30:00,電子零組件業,志聖,2467,53.3000,58.4000,47.8000,53.9000,53.2000,53.6000,2467
827,20210531,13:30:00,電子零組件業,立隆電,2472,65.7000,70.8000,58.0000,67.4000,65.2000,65.6000,2472
828,20210531,13:30:00,電子零組件業,鉅祥,2476,36.3000,39.1500,32.0500,36.3000,34.7000,35.2000,2476
829,20210531,13:30:00,電子零組件業,大毅,2478,73.0000,75.9000,62.1000,74.0000,70.1000,70.4000,2478
830,20210531,13:30:00,電子零組件業,百容,2483,19.5000,21.6500,17.7500,19.8500,19.4500,19.8500,2483
831,20210531,13:30:00,電子零組件業,希華,2484,28.4500,31.2500,25.6500,29.0000,28.0500,28.7000,2484
832,20210531,13:30:00,電子零組件業,華新科,2492,210.0000,228.0000,187.0000,212.5000,205.5000,210.0000,2492
833,20210531,13:30:00,電子零組件業,揚博,2493,37.4000,41.1000,33.7000,37.6500,37.1500,37.5500,2493
834,20210531,13:30:00,電子零組件業,健和興,3003,73.1000,79.8000,65.4000,74.8000,71.8000,74.2000,3003
835,20210531,13:30:00,電子零組件業,今皓,3011,8.1000,8.8000,7.2000,8.2000,8.0000,8.0700,3011
836,20210531,13:30:00,電子零組件業,全漢,3015,43.7000,48.0500,39.3500,44.5500,43.4000,44.1000,3015
837,20210531,13:30:00,電子零組件業,鴻名,3021,21.0000,22.6000,18.5000,21.1500,20.5500,20.7500,3021
838,20210531,13:30:00,電子零組件業,信邦,3023,263.0000,287.5000,235.5000,267.0000,262.5000,266.0000,3023
839,20210531,13:30:00,電子零組件業,禾伸堂,3026,135.0000,144.5000,118.5000,135.0000,131.5000,132.5000,3026
840,20210531,13:30:00,電子零組件業,偉訓,3032,41.5000,45.5500,37.3500,41.7500,41.4500,41.5000,3032
841,20210531,13:30:00,電子零組件業,欣興,3037,107.5000,114.5000,94.1000,114.0000,106.0000,112.5000,3037
842,20210531,13:30:00,電子零組件業,晶技,3042,105.0000,113.0000,92.7000,113.0000,104.0000,110.5000,3042
843,20210531,13:30:00,電子零組件業,健鼎,3044,127.5000,139.0000,114.0000,128.5000,126.0000,128.5000,3044
844,20210531,13:30:00,電子零組件業,立德,3058,15.9500,17.2000,14.1000,16.4500,15.5500,15.6000,3058
845,20210531,13:30:00,電子零組件業,日電貿,3090,53.4000,58.1000,47.6500,53.7000,53.1000,53.2000,3090
846,20210531,13:30:00,電子零組件業,鴻碩,3092,67.0000,73.1000,59.9000,69.5000,66.0000,68.0000,3092
847,20210531,13:30:00,電子零組件業,晟鈦,3229,6.2200,6.9600,5.7000,6.5000,6.1700,6.1700,3229
848,20210531,13:30:00,電子零組件業,勝德,3296,20.4500,22.4500,18.4500,20.8000,20.4000,20.8000,3296
849,20210531,13:30:00,電子零組件業,聯德,3308,8.7800,9.6500,7.9100,8.7800,8.5100,8.5800,3308
850,20210531,13:30:00,電子零組件業,同泰,3321,13.3000,14.5000,11.9000,13.3000,12.8000,12.9000,3321
851,20210531,13:30:00,電子零組件業,泰碩,3338,47.2000,51.4000,42.1500,49.2000,46.9000,48.7000,3338
852,20210531,13:30:00,電子零組件業,新日興,3376,112.0000,123.0000,101.0000,113.0000,110.0000,111.0000,3376
853,20210531,13:30:00,電子零組件業,台端,3432,13.0000,14.3000,11.7000,13.0500,12.8500,-,3432
854,20210531,13:30:00,電子零組件業,維熹,3501,50.5000,55.6000,45.5500,51.0000,50.3000,50.7000,3501
855,20210531,13:30:00,電子零組件業,嘉澤,3533,606.0000,651.0000,533.0000,607.0000,590.0000,593.0000,3533
856,20210531,13:30:00,電子零組件業,聯穎,3550,18.3500,20.0000,16.4000,18.6000,17.9500,18.0500,3550
857,20210531,13:30:00,電子零組件業,力銘,3593,14.7000,16.1500,13.2500,14.9000,14.6000,14.9000,3593
858,20210531,13:30:00,電子零組件業,宏致,3605,44.5500,48.0000,39.3000,45.7000,44.5000,45.1500,3605
859,20210531,13:30:00,電子零組件業,谷崧,3607,14.9500,16.1500,13.2500,14.9500,14.3500,14.5000,3607
860,20210531,13:30:00,電子零組件業,達邁,3645,45.4500,49.9000,40.9000,47.5500,45.4500,47.0000,3645
861,20210531,13:30:00,電子零組件業,健策,3653,287.5000,312.0000,256.0000,289.0000,281.5000,285.5000,3653
862,20210531,13:30:00,電子零組件業,新至陞,3679,135.5000,148.5000,121.5000,136.0000,134.5000,135.0000,3679
863,20210531,13:30:00,電子零組件業,銘鈺,4545,26.6000,29.2500,23.9500,27.5000,26.3500,-,4545
864,20210531,13:30:00,電子零組件業,聯德控股-KY,4912,181.0000,198.5000,162.5000,185.0000,180.5000,181.5000,4912
865,20210531,13:30:00,電子零組件業,致伸,4915,53.3000,58.5000,47.9000,53.4000,52.7000,53.1000,4915
866,20210531,13:30:00,電子零組件業,泰鼎-KY,4927,55.7000,61.2000,50.2000,57.7000,55.3000,56.5000,4927
867,20210531,13:30:00,電子零組件業,康控-KY,4943,64.2000,66.2000,54.2000,66.2000,64.0000,66.2000,4943
868,20210531,13:30:00,電子零組件業,臻鼎-KY,4958,97.0000,106.5000,87.3000,97.8000,95.2000,97.0000,4958
869,20210531,13:30:00,電子零組件業,榮科,4989,40.3000,43.3000,35.5000,42.3000,39.5500,40.6500,4989
870,20210531,13:30:00,電子零組件業,鑫禾,4999,49.3500,53.7000,44.0000,49.8000,49.0000,49.5000,4999
871,20210531,13:30:00,電子零組件業,瀚宇博,5469,44.6500,48.8000,40.0000,44.7000,44.2000,44.4000,5469
872,20210531,13:30:00,電子零組件業,競國,6108,18.9500,20.6500,16.9500,19.0500,18.8000,19.0500,6108
873,20210531,13:30:00,電子零組件業,鎰勝,6115,44.0000,48.0000,39.3000,44.0000,43.7500,43.8000,6115
874,20210531,13:30:00,電子零組件業,金橋,6133,9.2300,10.3000,8.4500,9.3500,9.2100,9.2500,6133
875,20210531,13:30:00,電子零組件業,柏承,6141,27.6000,30.1500,24.7500,27.8500,27.3000,27.5500,6141
876,20210531,13:30:00,電子零組件業,嘉聯益,6153,30.0000,32.9000,27.0000,30.2000,29.5000,29.5000,6153
877,20210531,13:30:00,電子零組件業,鈞寶,6155,26.0000,28.2000,23.1000,26.5000,25.6000,25.6000,6155
878,20210531,13:30:00,電子零組件業,浪凡,6165,31.9000,34.9500,28.6500,32.1000,31.2000,31.4500,6165
879,20210531,13:30:00,電子零組件業,精成科,6191,31.8000,34.6500,28.3500,32.7500,31.5000,32.2000,6191
880,20210531,13:30:00,電子零組件業,佳必琪,6197,37.9500,41.9500,34.3500,38.2000,37.8000,37.9500,6197
881,20210531,13:30:00,電子零組件業,詮欣,6205,31.4000,34.1000,27.9000,31.5000,31.0500,31.0500,6205
882,20210531,13:30:00,電子零組件業,聯茂,6213,125.0000,136.0000,112.0000,127.0000,124.5000,126.5000,6213
883,20210531,13:30:00,電子零組件業,聚鼎,6224,112.0000,122.0000,99.9000,115.0000,112.0000,114.0000,6224
884,20210531,13:30:00,電子零組件業,定穎,6251,19.5000,21.3000,17.5000,19.8000,19.3500,19.6000,6251
885,20210531,13:30:00,電子零組件業,台郡,6269,116.5000,127.0000,104.0000,120.5000,116.0000,119.0000,6269
886,20210531,13:30:00,電子零組件業,康舒,6282,26.6000,28.9500,23.7500,26.6500,26.2500,26.4000,6282
887,20210531,13:30:00,電子零組件業,群電,6412,68.6000,74.6000,61.2000,69.9000,68.4000,69.2000,6412
888,20210531,13:30:00,電子零組件業,鈺邦,6449,62.1000,67.1000,54.9000,63.4000,61.3000,63.4000,6449
889,20210531,13:30:00,電子零組件業,騰輝電子-KY,6672,108.0000,116.0000,95.0000,110.0000,104.5000,109.5000,6672
890,20210531,13:30:00,電子零組件業,嘉基,6715,108.0000,118.5000,97.2000,108.0000,106.0000,107.5000,6715
891,20210531,13:30:00,電子零組件業,AES-KY,6781,818.0000,899.0000,737.0000,818.0000,789.0000,802.0000,6781
892,20210531,13:30:00,電子零組件業,台虹,8039,47.6000,52.2000,42.7500,48.9500,47.6000,48.7000,8039
893,20210531,13:30:00,電子零組件業,南電,8046,316.0000,344.0000,282.0000,338.0000,315.0000,330.5000,8046
894,20210531,13:30:00,電子零組件業,瀚荃,8103,40.9000,44.9500,36.8500,41.7000,40.6000,41.6000,8103
895,20210531,13:30:00,電子零組件業,志超,8213,47.9500,52.6000,43.1000,48.3000,47.8500,48.1500,8213
896,20210531,13:30:00,電子零組件業,菱光,8249,22.0000,23.9500,19.6500,22.1500,21.8500,22.0000,8249
897,20210531,13:30:00,電子通路業,聯強,2347,58.9000,64.5000,52.9000,59.8000,58.7000,59.8000,2347
898,20210531,13:30:00,電子通路業,精技,2414,28.9000,31.6500,25.9500,29.1000,28.9000,29.0000,2414
899,20210531,13:30:00,電子通路業,燦坤,2430,27.7500,30.5000,25.0000,28.1000,27.3500,27.7000,2430
900,20210531,13:30:00,電子通路業,敦吉,2459,53.6000,58.8000,48.1500,53.9000,53.5000,-,2459
901,20210531,13:30:00,電子通路業,華立,3010,77.6000,84.9000,69.5000,78.2000,77.1000,77.9000,3010
902,20210531,13:30:00,電子通路業,增你強,3028,28.1000,30.8500,25.2500,28.1000,27.8000,28.0000,3028
903,20210531,13:30:00,電子通路業,威健,3033,23.1500,25.3000,20.7000,23.4500,22.9500,23.2000,3033
904,20210531,13:30:00,電子通路業,文曄,3036,54.7000,59.6000,48.8000,54.8000,54.0000,54.3000,3036
905,20210531,13:30:00,電子通路業,文曄甲特,3036A,47.8500,52.6000,43.1000,48.1500,47.7000,48.1500,3036A
906,20210531,13:30:00,電子通路業,益登,3048,35.1000,38.3000,31.4000,35.1500,34.5500,34.8500,3048
907,20210531,13:30:00,電子通路業,蔚華科,3055,29.5000,31.8000,26.1000,31.0000,29.3500,29.4000,3055
908,20210531,13:30:00,電子通路業,全科,3209,28.5000,31.2500,25.6500,28.5500,28.1500,28.2000,3209
909,20210531,13:30:00,電子通路業,弘憶股,3312,20.8000,22.2000,18.2000,20.8000,20.0500,20.2000,3312
910,20210531,13:30:00,電子通路業,安馳,3528,45.6500,50.2000,41.1000,45.6500,45.3500,45.6500,3528
911,20210531,13:30:00,電子通路業,大聯大,3702,51.7000,56.7000,46.4500,52.0000,51.3000,51.9000,3702
912,20210531,13:30:00,電子通路業,大聯大甲特,3702A,49.7500,54.6000,44.7000,50.0000,49.7500,50.0000,3702A
913,20210531,13:30:00,電子通路業,崇越,5434,131.5000,144.0000,118.0000,132.5000,130.5000,132.0000,5434
914,20210531,13:30:00,電子通路業,豐藝,6189,39.8000,43.7500,35.8500,40.1000,39.7500,39.9000,6189
915,20210531,13:30:00,電子通路業,全國電,6281,81.5000,89.6000,73.4000,81.8000,81.4000,-,6281
916,20210531,13:30:00,電子通路業,展碁國際,6776,39.0000,42.6500,34.9500,39.4500,38.6000,39.0500,6776
917,20210531,13:30:00,電子通路業,長華*,8070,34.2500,37.4000,30.6000,34.7000,33.8000,34.1000,8070
918,20210531,13:30:00,電子通路業,陞泰,8072,25.3000,27.8000,22.8000,25.8500,25.3000,-,8072
919,20210531,13:30:00,電子通路業,至上,8112,39.9500,43.7000,35.8000,39.9500,39.6000,39.7000,8112
920,20210531,13:30:00,資訊服務業,三商電,2427,11.4500,12.5500,10.3500,11.4500,11.2500,11.3500,2427
921,20210531,13:30:00,資訊服務業,凌群,2453,26.3000,28.5000,23.4000,26.9000,26.2000,26.7000,2453
922,20210531,13:30:00,資訊服務業,華經,2468,13.5500,14.8500,12.1500,13.6000,13.5500,13.5500,2468
923,20210531,13:30:00,資訊服務業,資通,2471,26.1000,28.6500,23.4500,26.5000,26.1000,26.3500,2471
924,20210531,13:30:00,資訊服務業,敦陽科,2480,70.0000,76.3000,62.5000,70.0000,69.1000,69.2000,2480
925,20210531,13:30:00,資訊服務業,零壹,3029,47.0000,51.6000,42.3000,47.1500,46.5500,46.8000,3029
926,20210531,13:30:00,資訊服務業,一零四,3130,168.0000,184.5000,151.5000,168.0000,166.5000,167.0000,3130
927,20210531,13:30:00,資訊服務業,傳奇,4994,65.0000,71.0000,58.2000,65.0000,63.9000,64.2000,4994
928,20210531,13:30:00,資訊服務業,訊連,5203,84.0000,92.2000,75.6000,84.2000,83.1000,83.5000,5203
929,20210531,13:30:00,資訊服務業,聚碩,6112,41.6000,45.5000,37.3000,42.0000,41.6000,41.7000,6112
930,20210531,13:30:00,資訊服務業,關貿,6183,49.7000,54.0000,44.2500,49.7000,48.9500,-,6183
931,20210531,13:30:00,資訊服務業,精誠,6214,86.8000,95.4000,78.2000,87.8000,86.8000,87.7000,6214
932,20210531,13:30:00,其他電子業,金寶,2312,13.7000,15.1000,12.4000,13.9000,13.5500,13.6000,2312
933,20210531,13:30:00,其他電子業,鴻海,2317,112.0000,122.0000,99.9000,113.5000,111.5000,113.5000,2317
934,20210531,13:30:00,其他電子業,鴻準,2354,65.1000,71.0000,58.2000,65.9000,64.5000,65.3000,2354
935,20210531,13:30:00,其他電子業,所羅門,2359,17.1500,18.7000,15.3000,17.2000,16.9500,17.0000,2359
936,20210531,13:30:00,其他電子業,致茂,2360,191.5000,211.0000,173.0000,191.5000,186.0000,188.5000,2360
937,20210531,13:30:00,其他電子業,震旦行,2373,91.4000,100.5000,82.3000,91.9000,91.4000,91.6000,2373
938,20210531,13:30:00,其他電子業,云辰,2390,29.0000,31.2500,25.6500,29.3000,25.6500,25.6500,2390
939,20210531,13:30:00,其他電子業,漢唐,2404,233.0000,256.0000,210.0000,233.0000,230.0000,231.0000,2404
940,20210531,13:30:00,其他電子業,固緯,2423,24.0000,26.3000,21.6000,24.0000,23.7000,23.7000,2423
941,20210531,13:30:00,其他電子業,互盛電,2433,52.2000,57.4000,47.0000,52.3000,52.0000,52.3000,2433
942,20210531,13:30:00,其他電子業,光群雷,2461,21.5000,23.5500,19.3500,21.6500,20.9000,21.2000,2461
943,20210531,13:30:00,其他電子業,盟立,2464,44.7500,48.6500,39.8500,46.8000,43.6000,46.4000,2464
944,20210531,13:30:00,其他電子業,可成,2474,183.5000,201.0000,165.0000,185.0000,183.0000,184.0000,2474
